src_id,tgt_id,cysecbert_score,predicted_rel
5.3-6B,5.1.3-1,0.8513,EQUIVALENCE
5.3-3,5.2.5-4.1,0.8513,EQUIVALENCE
5.13-1A,5.2.1-2,0.8513,EQUIVALENCE
5.3-5,5.2.5-4.1,0.8513,EQUIVALENCE
5.8-2,5.2.2-2,0.8513,EQUIVALENCE
5.1-2A,5.2.4-3,0.8513,EQUIVALENCE
5.0-1,5.2.2-5,0.8513,EQUIVALENCE
5.3-1,5.3.1-2.2,0.8512,EQUIVALENCE
5.8-2,5.2.2-6,0.8512,EQUIVALENCE
5.2-3,5.1.2-4,0.8512,EQUIVALENCE
5.3-11,5.2.5-1,0.8512,EQUIVALENCE
5.2-3,5.4.1-1.1,0.8512,EQUIVALENCE
5.11-2,5.2.4-2.1,0.8512,EQUIVALENCE
5.8-3,5.1.2-1,0.8511,EQUIVALENCE
5.13-1B,5.3.1-1,0.8511,EQUIVALENCE
5.11-1,5.2.5-2,0.8511,EQUIVALENCE
5.3-13,5.2.2-2,0.8511,EQUIVALENCE
5.6-5,5.1.4-3,0.8511,EQUIVALENCE
5.4-3,5.1.4-2,0.8511,EQUIVALENCE
5.6-8,5.3.1-1,0.8511,EQUIVALENCE
5.7-1,5.1.2-1,0.8511,EQUIVALENCE
5.9-2,5.2.4-3,0.8511,EQUIVALENCE
5.12-3,5.3.1-2.1,0.851,EQUIVALENCE
5.9-3,5.5.1-1,0.851,EQUIVALENCE
5.11-4,5.2.3-2.1,0.851,EQUIVALENCE
5.5-4,5.2.5-4,0.851,EQUIVALENCE
5.6-3,5.1.2-2,0.851,EQUIVALENCE
5.10-1,5.2.1-4.2,0.8509,EQUIVALENCE
5.6-1,5.2.4-2.1,0.8509,EQUIVALENCE
5.10-1,5.2.5-4.1,0.8509,EQUIVALENCE
5.3-15A,5.2.2-2,0.8509,EQUIVALENCE
5.3-15B,5.2.4-3,0.8509,EQUIVALENCE
5.6-5,5.1.3-4,0.8509,EQUIVALENCE
5.5-5,5.2.4-1.1,0.8509,EQUIVALENCE
5.6-3,5.1.4-3,0.8508,EQUIVALENCE
5.6-8,5.1.3-2,0.8508,EQUIVALENCE
5.2-2,5.5.1-2,0.8508,EQUIVALENCE
5.2-2,5.1.3-1.2,0.8508,EQUIVALENCE
5.7-2,5.2.4-1,0.8507,EQUIVALENCE
5.10-1,5.1.1-2,0.8507,EQUIVALENCE
5.9-1,5.5.1-1,0.8507,EQUIVALENCE
5.1-2,5.2.5-1,0.8507,EQUIVALENCE
5.3-8,5.2.4-1.2,0.8507,EQUIVALENCE
5.5-5,5.2.2-6,0.8507,EQUIVALENCE
5.2-1,5.5.1-1,0.8506,EQUIVALENCE
5.9-3,5.3.1-2.1,0.8506,EQUIVALENCE
5.1-2A,5.1.2-6,0.8506,EQUIVALENCE
5.3-9,5.1.2-3,0.8506,EQUIVALENCE
5.13-1B,5.2.1-2,0.8506,EQUIVALENCE
5.1-5,5.2.1-4.1,0.8506,EQUIVALENCE
5.5-8,5.1.1-2,0.8505,EQUIVALENCE
5.9-2,5.5.1-2,0.8505,EQUIVALENCE
5.3-15A,5.1.2-6,0.8505,EQUIVALENCE
5.5-4,5.4.1-3,0.8505,EQUIVALENCE
5.4-4,5.1.1-2.1,0.8505,EQUIVALENCE
5.5-8,5.1.3-1.3,0.8505,EQUIVALENCE
5.1-4,5.3.1-2.1,0.8505,EQUIVALENCE
5.3-5,5.2.4-1.1,0.8505,EQUIVALENCE
5.11-1,5.4.1-1.1,0.8504,EQUIVALENCE
5.3-5,5.2.2-1,0.8504,EQUIVALENCE
5.1-4,5.3.1-3,0.8504,EQUIVALENCE
5.3-3,5.4.2-4,0.8504,EQUIVALENCE
5.11-4,5.4.2-4,0.8504,EQUIVALENCE
5.6-4A,5.2.3-4,0.8504,EQUIVALENCE
5.12-2,5.1.3-1.3,0.8504,EQUIVALENCE
5.8-3,5.1.1-2,0.8504,EQUIVALENCE
5.3-9,5.2.3-4,0.8504,EQUIVALENCE
5.6-2,5.2.1-1,0.8504,EQUIVALENCE
5.3-10,5.1.4-1,0.8504,EQUIVALENCE
5.1-2,5.2.2-6,0.8504,EQUIVALENCE
5.3-6A,5.1.2-4,0.8503,EQUIVALENCE
5.3-9,5.2.1-4.1,0.8503,EQUIVALENCE
5.11-1,5.2.2-2,0.8503,EQUIVALENCE
5.3-5,5.2.1-4,0.8503,EQUIVALENCE
5.3-11,5.1.4-4,0.8503,EQUIVALENCE
5.5-4,5.3.1-2,0.8503,EQUIVALENCE
5.3-13,5.4.1-1,0.8503,EQUIVALENCE
5.5-7,5.1.3-1.1,0.8503,EQUIVALENCE
5.9-3,5.4.1-2,0.8503,EQUIVALENCE
5.2-1,5.2.5-3,0.8502,EQUIVALENCE
5.3-6A,5.4.2-2,0.8502,EQUIVALENCE
5.3-14,5.2.2-1,0.8502,EQUIVALENCE
5.2-3,5.2.2-6,0.8502,EQUIVALENCE
5.8-3,5.2.3-2.1,0.8502,EQUIVALENCE
5.6-9,5.2.1-4.2,0.8502,EQUIVALENCE
5.12-1,5.2.2-2,0.8502,EQUIVALENCE
5.9-3,5.1.2-5,0.8502,EQUIVALENCE
5.5-5,5.1.3-3,0.8502,EQUIVALENCE
5.12-1,5.1.2-5,0.8502,EQUIVALENCE
5.2-2,5.2.5-4,0.8502,EQUIVALENCE
5.12-2,5.2.3-2.1,0.8502,EQUIVALENCE
5.12-2,5.1.4-1,0.8502,EQUIVALENCE
5.3-12,5.2.4-1,0.8501,EQUIVALENCE
5.3-13,5.2.4-1.2,0.8501,EQUIVALENCE
5.6-8,5.2.2-1,0.8501,EQUIVALENCE
5.7-1,5.1.1-2,0.85,OVERLAP
5.3-9,5.2.5-4.1,0.85,OVERLAP
5.2-2,5.2.3-2.1,0.85,EQUIVALENCE
5.9-3,5.3.1-1,0.85,EQUIVALENCE
5.5-4,5.2.2-2,0.85,EQUIVALENCE
5.6-6,5.3.1-2,0.85,OVERLAP
5.3-5,5.2.5-2.1,0.85,EQUIVALENCE
5.9-3,5.1.2-7,0.85,OVERLAP
5.13-1A,5.3.1-1,0.8499,OVERLAP
5.7-2,5.1.2-5.1,0.8499,OVERLAP
5.12-2,5.2.5-2.1,0.8499,OVERLAP
5.6-9,5.2.3-1,0.8499,OVERLAP
5.7-2,5.1.4-4,0.8499,OVERLAP
5.3-6A,5.1.4-5,0.8498,OVERLAP
5.5-2,5.2.4-2,0.8498,OVERLAP
5.11-2,5.1.2-5,0.8498,OVERLAP
5.11-1,5.1.2-7,0.8498,OVERLAP
5.8-1,5.1.4-4,0.8498,OVERLAP
5.12-1,5.3.1-2.2,0.8498,OVERLAP
5.3-6A,5.4.2-3,0.8498,OVERLAP
5.12-3,5.1.4-5,0.8497,OVERLAP
5.1-5,5.1.4-2,0.8497,OVERLAP
5.9-2,5.1.2-5,0.8497,OVERLAP
5.9-3,5.2.1-2,0.8497,OVERLAP
5.6-3,5.2.5-2,0.8497,OVERLAP
5.3-11,5.5.1-1,0.8497,OVERLAP
5.6-1,5.2.4-1.1,0.8497,OVERLAP
5.6-8,5.3.1-2,0.8497,OVERLAP
5.3-4B,5.1.4-4,0.8497,OVERLAP
5.9-1,5.1.3-1.2,0.8497,OVERLAP
5.5-5,5.2.3-2.1,0.8497,OVERLAP
5.5-2,5.4.1-1,0.8496,OVERLAP
5.13-1B,5.2.5-3,0.8496,OVERLAP
5.6-2,5.1.4-5,0.8496,OVERLAP
5.5-1,5.2.5-1,0.8495,OVERLAP
5.10-1,5.2.5-2.1,0.8495,OVERLAP
5.10-1,5.2.3-2,0.8495,OVERLAP
5.11-1,5.2.3-2.1,0.8495,OVERLAP
5.5-8,5.4.1-1.1,0.8495,OVERLAP
5.11-3,5.2.4-1.2,0.8495,OVERLAP
5.3-8,5.2.3-2.1,0.8494,OVERLAP
5.3-5,5.4.2-2,0.8494,OVERLAP
5.3-10,5.2.4-1,0.8494,OVERLAP
5.3-14,5.4.2-3,0.8494,OVERLAP
5.9-2,5.2.4-1,0.8494,OVERLAP
5.10-1,5.1.4-5,0.8494,OVERLAP
5.3-4B,5.2.5-2.1,0.8493,OVERLAP
5.3-9,5.2.4-2.1,0.8493,OVERLAP
5.13-1B,5.2.4-3,0.8493,OVERLAP
5.4-2,5.2.5-1,0.8493,OVERLAP
5.6-2,5.1.4-3,0.8492,OVERLAP
5.3-16,5.2.2-2,0.8492,OVERLAP
5.3-13,5.2.2-6,0.8492,OVERLAP
5.5-2,5.2.1-3,0.8492,OVERLAP
5.9-3,5.2.2-5,0.8492,OVERLAP
5.3-13,5.1.3-4,0.8492,OVERLAP
5.6-6,5.3.1-2.1,0.8492,OVERLAP
5.6-1,5.4.2-4,0.8492,OVERLAP
5.11-3,5.1.2-5,0.8492,OVERLAP
5.12-2,5.4.1-3,0.8492,OVERLAP
5.9-1,5.1.4-4,0.8491,OVERLAP
5.13-1B,5.1.3-1.2,0.8491,OVERLAP
5.11-3,5.1.2-6,0.8491,OVERLAP
5.11-3,5.4.1-2,0.8491,OVERLAP
5.3-9,5.1.3-2,0.8491,OVERLAP
5.3-15B,5.2.3-2,0.849,OVERLAP
5.6-1,5.2.5-4.1,0.849,OVERLAP
5.0-1,5.1.4-1,0.849,OVERLAP
5.12-3,5.4.1-1,0.849,OVERLAP
5.2-3,5.1.3-1,0.849,OVERLAP
5.10-1,5.2.2-3,0.849,OVERLAP
5.3-2,5.1.3-4,0.8489,OVERLAP
5.3-15A,5.3.1-2,0.8489,OVERLAP
5.3-12,5.2.1-4.1,0.8489,OVERLAP
5.1-2,5.1.3-3,0.8489,OVERLAP
5.6-9,5.1.3-3,0.8489,OVERLAP
5.1-1,5.1.4-4,0.8489,OVERLAP
5.12-3,5.4.1-1.1,0.8488,OVERLAP
5.6-2,5.2.4-1,0.8488,OVERLAP
5.11-4,5.1.4-5,0.8488,OVERLAP
5.5-8,5.2.5-2,0.8488,OVERLAP
5.6-3,5.5.1-2,0.8488,OVERLAP
5.6-5,5.4.2-3,0.8488,OVERLAP
5.3-10,5.2.4-3,0.8488,OVERLAP
5.6-4A,5.3.1-2.1,0.8488,OVERLAP
5.5-8,5.2.4-1.2,0.8488,OVERLAP
5.3-14,5.2.5-2.1,0.8488,OVERLAP
5.4-3,5.2.5-4.1,0.8488,OVERLAP
5.3-12,5.2.1-2,0.8487,OVERLAP
5.12-1,5.2.3-2.1,0.8487,OVERLAP
5.13-1A,5.2.4-3,0.8487,OVERLAP
5.11-3,5.2.2-6,0.8487,OVERLAP
5.8-2,5.2.5-3,0.8486,OVERLAP
5.1-4,5.2.5-4,0.8486,OVERLAP
5.6-2,5.1.4-1,0.8486,OVERLAP
5.1-1,5.1.2-5,0.8486,OVERLAP
5.2-2,5.2.3-4,0.8486,OVERLAP
5.3-1,5.2.4-3,0.8486,OVERLAP
5.7-2,5.1.1-2.1,0.8485,OVERLAP
5.3-8,5.1.1-1,0.8485,OVERLAP
5.1-2,5.2.5-3,0.8485,OVERLAP
5.0-1,5.4.1-1,0.8485,OVERLAP
5.3-13,5.1.1-2,0.8485,OVERLAP
5.9-1,5.1.3-2,0.8485,OVERLAP
5.12-3,5.2.1-4.2,0.8485,OVERLAP
5.6-3,5.2.1-4,0.8485,OVERLAP
5.3-14,5.1.2-1,0.8485,OVERLAP
5.5-6,5.2.3-2.1,0.8485,OVERLAP
5.1-4,5.1.3-1.3,0.8485,OVERLAP
5.3-12,5.2.4-2,0.8484,OVERLAP
5.4-4,5.2.5-4.1,0.8484,OVERLAP
5.8-2,5.1.4-1,0.8484,OVERLAP
5.1-2A,5.3.1-1,0.8484,OVERLAP
5.6-2,5.2.4-2.1,0.8484,OVERLAP
5.3-15B,5.2.2-6,0.8484,OVERLAP
5.5-8,5.2.5-4,0.8484,OVERLAP
5.6-3,5.1.2-3,0.8483,OVERLAP
5.9-1,5.1.1-2.2,0.8483,OVERLAP
5.7-2,5.1.4-2,0.8483,OVERLAP
5.1-4,5.2.2-6,0.8482,OVERLAP
5.3-8,5.1.2-5.1,0.8482,OVERLAP
5.1-2,5.4.2-3,0.8482,OVERLAP
5.3-7,5.2.1-3,0.8482,OVERLAP
5.2-3,5.2.2-3,0.8482,OVERLAP
5.1-2,5.1.2-1,0.8482,OVERLAP
5.2-3,5.2.4-1.1,0.8481,OVERLAP
5.3-15A,5.5.1-2,0.8481,OVERLAP
5.6-2,5.1.1-2.2,0.8481,OVERLAP
5.6-4A,5.2.4-1.1,0.8481,OVERLAP
5.6-6,5.2.2-3,0.8481,OVERLAP
5.11-1,5.2.1-4.2,0.848,OVERLAP
5.4-3,5.1.4-4,0.848,OVERLAP
5.3-7,5.1.3-1.1,0.848,OVERLAP
5.3-11,5.4.2-3,0.848,OVERLAP
5.13-1A,5.2.2-1,0.848,OVERLAP
5.11-2,5.2.5-4.1,0.8479,OVERLAP
5.11-2,5.4.1-3,0.8479,OVERLAP
5.6-1,5.2.4-1.2,0.8479,OVERLAP
5.13-1B,5.5.1-2,0.8479,OVERLAP
5.1-4,5.2.5-2,0.8479,OVERLAP
5.3-15B,5.2.1-4.2,0.8478,OVERLAP
5.3-2,5.2.5-3,0.8478,OVERLAP
5.6-2,5.2.5-3,0.8478,OVERLAP
5.4-2,5.2.1-4,0.8478,OVERLAP
5.3-6B,5.2.5-2.1,0.8478,OVERLAP
5.11-4,5.2.5-4.1,0.8478,OVERLAP
5.12-1,5.2.1-3,0.8478,OVERLAP
5.5-7,5.3.1-3,0.8477,OVERLAP
5.3-4B,5.3.1-2.2,0.8477,OVERLAP
5.1-1,5.1.3-1.2,0.8477,OVERLAP
5.12-3,5.4.2-3,0.8477,OVERLAP
5.8-3,5.2.1-4,0.8477,OVERLAP
5.6-1,5.4.1-2,0.8477,OVERLAP
5.13-1A,5.1.3-1.2,0.8476,OVERLAP
5.6-4B,5.1.4-5,0.8476,OVERLAP
5.11-4,5.1.1-2.1,0.8476,OVERLAP
5.6-6,5.2.5-3,0.8476,OVERLAP
5.3-13,5.2.1-2,0.8476,OVERLAP
5.13-1A,5.2.5-3,0.8475,OVERLAP
5.4-3,5.3.1-3,0.8475,OVERLAP
5.1-2A,5.2.3-2,0.8475,OVERLAP
5.3-1,5.1.3-2,0.8475,OVERLAP
5.2-3,5.1.2-2,0.8475,OVERLAP
5.6-8,5.2.3-2,0.8475,OVERLAP
5.10-1,5.2.5-4,0.8475,OVERLAP
5.6-5,5.1.2-3,0.8475,OVERLAP
5.9-2,5.1.4-4,0.8475,OVERLAP
5.11-3,5.1.4-2,0.8475,OVERLAP
5.3-15B,5.1.3-4,0.8475,OVERLAP
5.6-6,5.1.4-1,0.8475,OVERLAP
5.5-1,5.1.1-1,0.8475,OVERLAP
5.3-11,5.2.4-1,0.8475,OVERLAP
5.8-1,5.1.4-5,0.8474,OVERLAP
5.3-14,5.4.1-1.1,0.8474,OVERLAP
5.2-1,5.2.5-4,0.8474,OVERLAP
5.9-3,5.2.4-1,0.8474,OVERLAP
5.6-5,5.1.3-2,0.8474,OVERLAP
5.9-3,5.4.2-3,0.8473,OVERLAP
5.1-5,5.1.2-3,0.8473,OVERLAP
5.3-7,5.1.4-3,0.8473,OVERLAP
5.11-4,5.1.4-2,0.8473,OVERLAP
5.9-1,5.2.2-2,0.8473,OVERLAP
5.3-3,5.1.4-3,0.8473,OVERLAP
5.3-9,5.1.4-5,0.8473,OVERLAP
5.12-2,5.2.5-2,0.8473,OVERLAP
5.10-1,5.2.4-2.1,0.8473,OVERLAP
5.6-7,5.1.2-6,0.8473,OVERLAP
5.13-1B,5.2.2-1,0.8473,OVERLAP
5.3-2,5.1.2-5,0.8473,OVERLAP
5.6-2,5.3.1-2.2,0.8472,OVERLAP
5.3-14,5.2.3-2.1,0.8472,OVERLAP
5.3-6B,5.1.3-1.3,0.8472,OVERLAP
5.2-3,5.4.1-3,0.8472,OVERLAP
5.11-3,5.2.4-1.1,0.8472,OVERLAP
5.9-1,5.1.2-3,0.8472,OVERLAP
5.1-3,5.1.3-1.2,0.8471,OVERLAP
5.10-1,5.1.2-5,0.8471,OVERLAP
5.2-3,5.5.1-1,0.8471,OVERLAP
5.5-4,5.2.3-4,0.8471,OVERLAP
5.11-2,5.1.1-2,0.8471,OVERLAP
5.1-2,5.2.1-4,0.8471,OVERLAP
5.3-11,5.2.1-2,0.8471,OVERLAP
5.12-1,5.4.1-1,0.847,OVERLAP
5.12-1,5.4.1-3,0.847,OVERLAP
5.13-1A,5.2.4-1,0.847,OVERLAP
5.5-1,5.2.1-4,0.847,OVERLAP
5.6-7,5.2.1-4.2,0.847,OVERLAP
5.6-1,5.1.1-2.2,0.847,OVERLAP
5.1-4,5.1.2-5,0.847,OVERLAP
5.9-2,5.2.3-2.1,0.847,OVERLAP
5.5-7,5.4.1-2,0.8469,OVERLAP
5.12-2,5.4.1-1,0.8469,OVERLAP
5.1-2A,5.2.2-3,0.8469,OVERLAP
5.8-1,5.4.2-4,0.8469,OVERLAP
5.5-1,5.1.2-2,0.8469,OVERLAP
5.3-12,5.1.4-4,0.8469,OVERLAP
5.3-5,5.4.1-1.1,0.8469,OVERLAP
5.6-3,5.1.2-7,0.8468,OVERLAP
5.5-5,5.1.4-1,0.8468,OVERLAP
5.10-1,5.2.2-6,0.8468,OVERLAP
5.3-4A,5.2.1-3.1,0.8467,OVERLAP
5.8-3,5.1.1-2.2,0.8467,OVERLAP
5.7-2,5.4.1-1,0.8467,OVERLAP
5.4-2,5.1.1-2,0.8467,OVERLAP
5.1-2A,5.2.2-2,0.8467,OVERLAP
5.6-9,5.2.3-4,0.8467,OVERLAP
5.3-6B,5.2.5-2,0.8467,OVERLAP
5.1-3,5.1.4-5,0.8467,OVERLAP
5.1-5,5.2.4-1.1,0.8467,OVERLAP
5.3-16,5.2.4-3,0.8467,OVERLAP
5.3-5,5.2.2-5,0.8466,OVERLAP
5.6-3,5.2.4-1,0.8466,OVERLAP
5.1-5,5.2.4-2.1,0.8466,OVERLAP
5.6-4B,5.2.5-2,0.8466,OVERLAP
5.3-16,5.3.1-2,0.8466,OVERLAP
5.6-8,5.2.4-1.1,0.8466,OVERLAP
5.5-6,5.1.2-7,0.8465,OVERLAP
5.1-4,5.1.4-2,0.8465,OVERLAP
5.3-5,5.1.2-1,0.8465,OVERLAP
5.3-15B,5.2.2-2,0.8465,OVERLAP
5.11-2,5.2.4-1.1,0.8465,OVERLAP
5.9-3,5.1.3-1.2,0.8465,OVERLAP
5.6-8,5.2.1-4,0.8465,OVERLAP
5.9-1,5.2.3-2.1,0.8464,OVERLAP
5.4-3,5.2.1-4,0.8464,OVERLAP
5.2-1,5.1.4-3,0.8464,OVERLAP
5.5-1,5.1.4-1,0.8464,OVERLAP
5.6-5,5.2.3-2.1,0.8464,OVERLAP
5.13-1B,5.2.4-1,0.8464,OVERLAP
5.3-10,5.2.4-2,0.8464,OVERLAP
5.3-4B,5.1.2-5,0.8464,OVERLAP
5.3-8,5.2.2-1,0.8464,OVERLAP
5.3-3,5.2.3-4,0.8463,OVERLAP
5.11-1,5.4.1-2,0.8463,OVERLAP
5.8-2,5.1.4-5,0.8463,OVERLAP
5.3-14,5.1.1-2.2,0.8463,OVERLAP
5.3-7,5.3.1-2.2,0.8463,OVERLAP
5.10-1,5.2.4-3,0.8463,OVERLAP
5.6-7,5.2.5-2,0.8463,OVERLAP
5.1-4,5.2.1-2,0.8463,OVERLAP
5.1-2A,5.5.1-1,0.8463,OVERLAP
5.1-3,5.4.2-4,0.8463,OVERLAP
5.3-12,5.4.1-2,0.8463,OVERLAP
5.1-5,5.1.1-2,0.8463,OVERLAP
5.0-1,5.4.1-3,0.8462,OVERLAP
5.3-4B,5.2.1-1,0.8462,OVERLAP
5.1-2,5.2.2-1,0.8462,OVERLAP
5.6-2,5.1.2-5,0.8462,OVERLAP
5.7-2,5.4.1-1.1,0.8462,OVERLAP
5.5-5,5.2.4-1,0.8462,OVERLAP
5.3-3,5.2.1-2,0.8462,OVERLAP
5.7-1,5.2.4-2.1,0.8462,OVERLAP
5.6-5,5.1.2-1,0.8462,OVERLAP
5.6-5,5.1.3-1.2,0.8462,OVERLAP
5.1-5,5.1.3-3,0.8462,OVERLAP
5.12-2,5.1.4-5,0.8462,OVERLAP
5.2-1,5.2.5-2,0.8461,OVERLAP
5.5-7,5.2.1-4,0.8461,OVERLAP
5.3-2,5.1.3-1.2,0.8461,OVERLAP
5.12-2,5.3.1-2.2,0.8461,OVERLAP
5.13-1A,5.1.4-1,0.8461,OVERLAP
5.3-6A,5.2.4-2,0.846,OVERLAP
5.8-3,5.2.1-1,0.846,OVERLAP
5.3-2,5.2.4-1,0.846,OVERLAP
5.3-6A,5.1.2-5,0.846,OVERLAP
5.3-2,5.2.4-1.1,0.846,OVERLAP
5.1-3,5.1.4-1,0.846,OVERLAP
5.4-1,5.5.1-2,0.846,OVERLAP
5.8-3,5.1.1-2.1,0.846,OVERLAP
5.3-1,5.3.1-2,0.8459,OVERLAP
5.9-3,5.2.4-3,0.8459,OVERLAP
5.8-2,5.2.3-4,0.8459,OVERLAP
5.1-1,5.2.5-1,0.8459,OVERLAP
5.6-4B,5.2.4-3,0.8459,OVERLAP
5.8-3,5.2.1-4.2,0.8459,OVERLAP
5.3-11,5.2.4-2.1,0.8459,OVERLAP
5.3-7,5.1.4-1,0.8459,OVERLAP
5.11-4,5.1.1-2.2,0.8459,OVERLAP
5.9-3,5.2.2-2,0.8458,OVERLAP
5.3-4B,5.2.4-1.2,0.8458,OVERLAP
5.4-3,5.4.2-4,0.8458,OVERLAP
5.3-15A,5.2.3-2,0.8458,OVERLAP
5.12-1,5.2.5-4.1,0.8458,OVERLAP
5.11-4,5.1.2-4,0.8458,OVERLAP
5.11-4,5.2.2-1,0.8458,OVERLAP
5.5-4,5.1.4-4,0.8458,OVERLAP
5.12-3,5.2.5-4.1,0.8458,OVERLAP
5.3-16,5.5.1-1,0.8458,OVERLAP
5.12-1,5.3.1-1,0.8457,OVERLAP
5.13-1A,5.2.5-4.1,0.8457,OVERLAP
5.11-2,5.2.4-1.2,0.8457,OVERLAP
5.3-4B,5.1.3-3,0.8457,OVERLAP
5.3-15A,5.2.1-2,0.8457,OVERLAP
5.5-5,5.4.1-2,0.8457,OVERLAP
5.11-1,5.2.4-1.2,0.8457,OVERLAP
5.3-16,5.1.2-1.1,0.8457,OVERLAP
5.3-12,5.1.2-7,0.8456,OVERLAP
5.6-5,5.1.3-3,0.8456,OVERLAP
5.6-6,5.2.4-3,0.8456,OVERLAP
5.3-7,5.2.3-1,0.8456,OVERLAP
5.6-9,5.3.1-2.2,0.8456,OVERLAP
5.2-2,5.4.2-3,0.8455,OVERLAP
5.3-12,5.2.5-4.1,0.8455,OVERLAP
5.5-8,5.1.2-7,0.8455,OVERLAP
5.3-8,5.2.5-4.1,0.8455,OVERLAP
5.5-7,5.1.2-1,0.8455,OVERLAP
5.9-3,5.2.4-1.1,0.8455,OVERLAP
5.6-6,5.2.4-1,0.8455,OVERLAP
5.3-3,5.2.5-3,0.8455,OVERLAP
5.3-9,5.2.4-1,0.8455,OVERLAP
5.0-1,5.2.5-4.1,0.8454,OVERLAP
5.7-1,5.2.4-1,0.8454,OVERLAP
5.3-1,5.1.1-2.2,0.8453,OVERLAP
5.3-3,5.2.4-1.1,0.8453,OVERLAP
5.11-3,5.1.1-2.2,0.8453,OVERLAP
5.3-8,5.1.4-1,0.8453,OVERLAP
5.3-15A,5.2.5-4,0.8453,OVERLAP
5.3-3,5.3.1-2.1,0.8453,OVERLAP
5.4-1,5.1.2-6,0.8453,OVERLAP
5.3-15A,5.2.5-3,0.8453,OVERLAP
5.1-2,5.1.2-2,0.8453,OVERLAP
5.3-15A,5.1.4-1,0.8452,OVERLAP
5.12-1,5.4.1-1.1,0.8452,OVERLAP
5.1-5,5.1.2-4,0.8452,OVERLAP
5.3-10,5.1.1-2,0.8452,OVERLAP
5.5-4,5.3.1-2.1,0.8452,OVERLAP
5.3-1,5.2.1-1,0.8452,OVERLAP
5.8-2,5.2.1-1,0.8452,OVERLAP
5.6-1,5.2.3-4,0.8452,OVERLAP
5.3-16,5.1.3-1.1,0.8451,OVERLAP
5.8-3,5.1.2-5.1,0.8451,OVERLAP
5.9-1,5.1.3-1.1,0.8451,OVERLAP
5.0-1,5.2.1-1,0.8451,OVERLAP
5.6-1,5.1.3-1.3,0.8451,OVERLAP
5.1-1,5.2.2-6,0.8451,OVERLAP
5.3-3,5.2.4-1,0.845,OVERLAP
5.8-1,5.2.4-2,0.845,OVERLAP
5.11-1,5.1.4-2,0.845,OVERLAP
5.5-7,5.1.4-2,0.845,OVERLAP
5.9-2,5.1.2-2,0.845,OVERLAP
5.6-2,5.2.3-2.2,0.845,OVERLAP
5.8-1,5.2.3-4,0.845,OVERLAP
5.13-1B,5.2.5-4.1,0.845,OVERLAP
5.13-1B,5.1.1-2,0.8449,OVERLAP
5.6-4A,5.1.4-2,0.8449,OVERLAP
5.3-6A,5.2.4-2.1,0.8449,OVERLAP
5.3-8,5.2.5-2,0.8449,OVERLAP
5.8-2,5.1.4-4,0.8449,OVERLAP
5.7-1,5.4.2-4,0.8448,OVERLAP
5.7-2,5.2.5-1,0.8448,OVERLAP
5.12-3,5.1.2-5.1,0.8448,OVERLAP
5.13-1B,5.2.3-4,0.8448,OVERLAP
5.13-1B,5.2.1-4,0.8448,OVERLAP
5.10-1,5.2.3-2.1,0.8448,OVERLAP
5.3-3,5.1.2-4,0.8447,OVERLAP
5.5-6,5.2.5-1,0.8447,OVERLAP
5.5-5,5.4.2-4,0.8447,OVERLAP
5.2-3,5.2.3-2.1,0.8446,OVERLAP
5.3-6A,5.2.4-1.2,0.8446,OVERLAP
5.3-16,5.3.1-2.1,0.8445,OVERLAP
5.3-1,5.2.5-1,0.8445,OVERLAP
5.6-4A,5.2.1-4,0.8445,OVERLAP
5.2-3,5.3.1-1,0.8445,OVERLAP
5.9-2,5.2.4-2,0.8445,OVERLAP
5.13-1A,5.5.1-2,0.8445,OVERLAP
5.13-1B,5.2.4-1.1,0.8445,OVERLAP
5.3-4B,5.1.4-1,0.8444,OVERLAP
5.1-4,5.1.3-3,0.8444,OVERLAP
5.9-2,5.1.2-3,0.8444,OVERLAP
5.3-9,5.1.3-1.1,0.8444,OVERLAP
5.3-12,5.2.5-2,0.8444,OVERLAP
5.3-3,5.1.4-1,0.8444,OVERLAP
5.10-1,5.2.1-1,0.8444,OVERLAP
5.3-6B,5.3.1-2.2,0.8444,OVERLAP
5.6-4A,5.1.3-1.3,0.8444,OVERLAP
5.11-3,5.2.3-2.2,0.8444,OVERLAP
5.2-1,5.1.3-3,0.8443,OVERLAP
5.1-1,5.4.1-3,0.8443,OVERLAP
5.8-3,5.4.1-1.1,0.8443,OVERLAP
5.12-1,5.2.4-1.2,0.8443,OVERLAP
5.6-4B,5.1.4-2,0.8443,OVERLAP
5.3-14,5.2.3-1,0.8443,OVERLAP
5.5-5,5.1.3-1.3,0.8442,OVERLAP
5.3-15A,5.2.2-6,0.8442,OVERLAP
5.3-1,5.2.1-4,0.8442,OVERLAP
5.1-5,5.1.4-4,0.8442,OVERLAP
5.3-13,5.3.1-2.2,0.8442,OVERLAP
5.2-1,5.2.3-4,0.8442,OVERLAP
5.11-1,5.1.1-2,0.8442,OVERLAP
5.6-1,5.2.5-3,0.8442,OVERLAP
5.11-2,5.2.4-2,0.8442,OVERLAP
5.5-8,5.3.1-1,0.8442,OVERLAP
5.1-5,5.1.2-5,0.8441,OVERLAP
5.3-1,5.2.5-4.1,0.8441,OVERLAP
5.3-4B,5.1.4-5,0.8441,OVERLAP
5.5-2,5.1.2-5,0.8441,OVERLAP
5.6-9,5.2.5-4.1,0.8441,OVERLAP
5.6-4B,5.2.5-3,0.8441,OVERLAP
