src_id,tgt_id,bert_score,predicted_rel
5.1-4,5.2.1-2,0.8012,OVERLAP
5.7-1,5.1.4-2,0.8012,OVERLAP
5.3-4B,5.1.2-1,0.8011,OVERLAP
5.3-3,5.3.1-2.1,0.8011,OVERLAP
5.4-3,5.1.2-4,0.8011,OVERLAP
5.3-12,5.5.1-2,0.8011,OVERLAP
5.4-3,5.1.3-4,0.8011,OVERLAP
5.8-2,5.2.3-4,0.8011,OVERLAP
5.9-2,5.2.4-2,0.801,OVERLAP
5.3-9,5.2.4-3,0.801,OVERLAP
5.3-4B,5.1.4-5,0.801,OVERLAP
5.6-4A,5.2.4-1,0.801,OVERLAP
5.8-1,5.4.1-1,0.801,OVERLAP
5.3-6B,5.4.1-3,0.801,OVERLAP
5.5-5,5.1.4-4,0.8009,OVERLAP
5.5-2,5.2.2-5,0.8009,OVERLAP
5.9-3,5.1.1-2,0.8008,OVERLAP
5.3-8,5.5.1-2,0.8008,OVERLAP
5.4-2,5.4.1-1,0.8008,OVERLAP
5.1-5,5.2.3-2.1,0.8008,OVERLAP
5.12-2,5.1.4-4,0.8008,OVERLAP
5.13-1A,5.4.1-1.1,0.8008,OVERLAP
5.1-2A,5.1.2-6,0.8008,OVERLAP
5.10-1,5.2.4-1,0.8007,OVERLAP
5.11-1,5.1.2-1.1,0.8007,OVERLAP
5.1-1,5.3.1-2,0.8007,OVERLAP
5.5-8,5.1.3-1,0.8007,OVERLAP
5.13-1A,5.2.4-2.1,0.8007,OVERLAP
5.2-1,5.4.1-1.1,0.8006,OVERLAP
5.9-3,5.2.4-1.1,0.8006,OVERLAP
5.3-15A,5.4.1-1.1,0.8006,OVERLAP
5.3-13,5.4.1-2,0.8006,OVERLAP
5.0-1,5.1.2-2,0.8006,OVERLAP
5.8-1,5.1.3-4,0.8006,OVERLAP
5.1-2,5.2.3-2.1,0.8005,OVERLAP
5.2-2,5.1.3-1.3,0.8005,OVERLAP
5.11-4,5.2.4-1.2,0.8005,OVERLAP
5.10-1,5.2.5-2.1,0.8005,OVERLAP
5.2-2,5.1.2-5,0.8005,OVERLAP
5.4-4,5.1.3-1.3,0.8005,OVERLAP
5.6-6,5.4.2-4,0.8005,OVERLAP
5.1-2,5.2.2-6,0.8004,OVERLAP
5.3-7,5.4.2-3,0.8003,OVERLAP
5.6-3,5.1.4-3,0.8003,OVERLAP
5.4-1,5.1.4-4,0.8003,OVERLAP
5.12-2,5.2.2-5,0.8003,OVERLAP
5.1-5,5.1.4-4,0.8003,OVERLAP
5.3-1,5.4.2-3,0.8003,OVERLAP
5.7-2,5.2.5-1,0.8003,OVERLAP
5.10-1,5.1.3-1.1,0.8002,OVERLAP
5.5-6,5.2.2-3,0.8002,OVERLAP
5.3-11,5.1.4-2,0.8002,OVERLAP
5.3-9,5.1.4-1,0.8001,OVERLAP
5.3-8,5.1.3-1.3,0.8001,OVERLAP
5.5-1,5.2.1-3,0.8001,OVERLAP
5.3-4B,5.2.3-4,0.8001,OVERLAP
5.12-1,5.2.2-1,0.8001,OVERLAP
5.3-8,5.2.2-1,0.8001,OVERLAP
5.1-4,5.4.1-1,0.8001,OVERLAP
5.1-3,5.1.1-2,0.8001,OVERLAP
5.1-4,5.2.1-1,0.8001,OVERLAP
5.6-5,5.2.1-1,0.8,OVERLAP
5.3-13,5.1.1-2,0.8,OVERLAP
5.6-6,5.2.5-4.1,0.8,OVERLAP
5.3-4B,5.1.1-2,0.8,OVERLAP
5.9-3,5.1.2-1,0.8,OVERLAP
5.5-5,5.2.3-2.1,0.8,OVERLAP
5.3-10,5.4.2-3,0.7999,OVERLAP
5.11-4,5.2.2-3,0.7999,OVERLAP
5.12-3,5.2.5-2,0.7999,OVERLAP
5.11-3,5.2.1-4,0.7999,OVERLAP
5.4-2,5.4.2-4,0.7998,OVERLAP
5.6-7,5.2.5-3,0.7997,OVERLAP
5.3-12,5.2.1-1,0.7997,OVERLAP
5.3-11,5.2.2-5,0.7996,OVERLAP
5.2-2,5.1.4-2,0.7996,OVERLAP
5.6-3,5.4.1-1,0.7996,OVERLAP
5.5-7,5.2.4-2.1,0.7996,OVERLAP
5.10-1,5.2.5-3,0.7996,OVERLAP
5.2-1,5.2.5-2,0.7996,OVERLAP
5.3-1,5.2.1-1,0.7995,OVERLAP
5.3-9,5.1.4-3,0.7995,OVERLAP
5.10-1,5.1.3-3,0.7994,OVERLAP
5.11-2,5.1.2-1.1,0.7994,OVERLAP
5.7-1,5.1.4-5,0.7994,OVERLAP
5.12-3,5.1.4-4,0.7994,OVERLAP
5.3-2,5.3.1-2,0.7994,OVERLAP
5.3-2,5.3.1-1,0.7993,OVERLAP
5.8-1,5.1.2-5.1,0.7993,OVERLAP
5.3-10,5.2.5-4.1,0.7993,OVERLAP
5.5-6,5.3.1-2.2,0.7992,OVERLAP
5.3-2,5.2.3-2.1,0.7991,OVERLAP
5.9-3,5.1.1-2.1,0.7991,OVERLAP
5.5-1,5.1.1-2.1,0.7991,OVERLAP
5.5-5,5.1.4-3,0.7991,OVERLAP
5.4-1,5.2.4-1.2,0.7991,OVERLAP
5.1-4,5.2.4-2.1,0.7991,OVERLAP
5.3-12,5.4.1-2,0.799,OVERLAP
5.11-2,5.3.1-2.2,0.7989,OVERLAP
5.3-8,5.1.2-5,0.7989,OVERLAP
5.11-3,5.2.3-2.2,0.7989,OVERLAP
5.1-1,5.1.4-4,0.7988,OVERLAP
5.11-1,5.4.2-1,0.7988,OVERLAP
5.3-13,5.2.3-3,0.7987,OVERLAP
5.12-1,5.3.1-1,0.7987,OVERLAP
5.1-2,5.1.2-2,0.7987,OVERLAP
5.9-1,5.2.1-2,0.7987,OVERLAP
5.6-1,5.1.3-3,0.7986,OVERLAP
5.2-3,5.1.1-1.1,0.7986,OVERLAP
5.6-8,5.2.4-2.1,0.7986,OVERLAP
5.3-15A,5.1.2-6,0.7986,OVERLAP
5.6-3,5.1.2-1,0.7986,OVERLAP
5.3-3,5.1.2-7,0.7986,OVERLAP
5.3-11,5.2.2-1,0.7985,OVERLAP
5.12-1,5.1.1-1,0.7985,OVERLAP
5.12-3,5.2.2-5,0.7985,OVERLAP
5.5-6,5.2.4-1.2,0.7985,OVERLAP
5.3-13,5.2.2-2,0.7985,OVERLAP
5.13-1B,5.2.5-1,0.7985,OVERLAP
5.8-3,5.1.1-1.1,0.7984,OVERLAP
5.2-1,5.2.1-2,0.7984,OVERLAP
5.3-5,5.2.3-2.2,0.7984,OVERLAP
5.8-1,5.2.4-2,0.7984,OVERLAP
5.3-15A,5.2.5-4.1,0.7984,OVERLAP
5.13-1A,5.2.3-1,0.7983,OVERLAP
5.3-6B,5.2.1-3,0.7983,OVERLAP
5.2-2,5.2.1-1,0.7983,OVERLAP
5.5-8,5.2.1-4,0.7983,OVERLAP
5.3-5,5.2.4-1,0.7983,OVERLAP
5.4-2,5.2.5-4.1,0.7983,OVERLAP
5.2-3,5.2.2-3,0.7983,OVERLAP
5.11-3,5.3.1-3,0.7982,OVERLAP
5.6-3,5.2.2-6,0.7982,OVERLAP
5.7-2,5.4.2-1,0.7982,OVERLAP
5.3-6A,5.4.2-2,0.7982,OVERLAP
5.11-4,5.2.3-2.2,0.7982,OVERLAP
5.6-8,5.2.4-3,0.7982,OVERLAP
5.12-1,5.4.1-1.1,0.7981,OVERLAP
5.3-14,5.4.2-2,0.7981,OVERLAP
5.3-12,5.2.3-4,0.7981,OVERLAP
5.2-2,5.2.3-1,0.7981,OVERLAP
5.10-1,5.1.3-1.2,0.7981,OVERLAP
5.12-1,5.2.2-5,0.7981,OVERLAP
5.6-2,5.1.4-4,0.798,OVERLAP
5.3-13,5.2.2-5,0.798,OVERLAP
5.11-3,5.3.1-2,0.7979,OVERLAP
5.3-14,5.1.4-1,0.7979,OVERLAP
5.6-1,5.2.3-4,0.7979,OVERLAP
5.6-2,5.1.4-1,0.7979,OVERLAP
5.9-1,5.4.1-1.1,0.7979,OVERLAP
5.2-3,5.2.5-2.1,0.7978,OVERLAP
5.7-1,5.5.1-2,0.7978,OVERLAP
5.6-9,5.2.3-2.2,0.7978,OVERLAP
5.3-10,5.4.2-2,0.7978,OVERLAP
5.10-1,5.3.1-3,0.7977,OVERLAP
5.3-4B,5.3.1-2.1,0.7977,OVERLAP
5.8-1,5.2.5-2.1,0.7977,OVERLAP
5.1-5,5.4.2-3,0.7977,OVERLAP
5.1-3,5.2.2-4,0.7977,OVERLAP
5.1-2A,5.2.2-3,0.7977,OVERLAP
5.6-5,5.4.1-1.1,0.7976,OVERLAP
5.9-2,5.4.2-3,0.7975,OVERLAP
5.8-1,5.4.2-2,0.7975,OVERLAP
5.5-7,5.2.4-1.2,0.7974,OVERLAP
5.11-2,5.2.4-1,0.7974,OVERLAP
5.11-4,5.2.5-4.1,0.7974,OVERLAP
5.11-4,5.4.1-2,0.7974,OVERLAP
5.3-13,5.2.4-1.2,0.7974,OVERLAP
5.3-2,5.2.4-1.1,0.7974,OVERLAP
5.6-4A,5.3.1-2.1,0.7974,OVERLAP
5.3-1,5.4.2-2,0.7973,OVERLAP
5.2-2,5.1.1-2.1,0.7972,OVERLAP
5.3-16,5.2.4-3,0.7972,OVERLAP
5.7-2,5.1.2-2,0.7972,OVERLAP
5.3-2,5.1.3-3,0.7972,OVERLAP
5.4-2,5.4.1-1.1,0.7972,OVERLAP
5.11-3,5.2.1-4.1,0.7972,OVERLAP
5.0-1,5.1.1-2.1,0.7971,OVERLAP
5.2-1,5.2.1-3,0.7971,OVERLAP
5.1-5,5.4.2-2,0.7971,OVERLAP
5.5-1,5.3.1-2.2,0.7971,OVERLAP
5.12-3,5.1.3-1.3,0.7971,OVERLAP
5.9-2,5.4.1-1,0.797,OVERLAP
5.3-10,5.2.5-3,0.797,OVERLAP
5.3-4B,5.2.1-1,0.797,OVERLAP
5.3-6B,5.1.2-5.1,0.7969,OVERLAP
5.9-3,5.2.1-4.1,0.7969,OVERLAP
5.11-4,5.5.1-1,0.7969,OVERLAP
5.3-10,5.1.2-3,0.7968,OVERLAP
5.3-15B,5.2.1-2,0.7968,OVERLAP
5.6-5,5.1.3-3,0.7968,OVERLAP
5.6-5,5.2.2-2,0.7968,OVERLAP
5.6-5,5.4.2-3,0.7967,OVERLAP
5.9-1,5.2.3-2.1,0.7967,OVERLAP
5.3-2,5.2.2-6,0.7967,OVERLAP
5.6-8,5.1.4-4,0.7967,OVERLAP
5.12-1,5.1.2-1,0.7967,OVERLAP
5.9-3,5.5.1-1,0.7967,OVERLAP
5.6-7,5.2.5-1,0.7966,OVERLAP
5.5-1,5.2.1-4.2,0.7965,OVERLAP
5.1-1,5.2.1-2,0.7965,OVERLAP
5.3-4B,5.2.5-2.1,0.7964,OVERLAP
5.0-1,5.4.2-1,0.7964,OVERLAP
5.5-1,5.1.4-5,0.7964,OVERLAP
5.3-13,5.2.1-2,0.7964,OVERLAP
5.4-1,5.4.2-1,0.7963,OVERLAP
5.1-3,5.2.5-2,0.7962,OVERLAP
5.6-7,5.2.3-2.2,0.7962,OVERLAP
5.6-3,5.2.5-2.1,0.7962,OVERLAP
5.4-2,5.3.1-2.1,0.7961,OVERLAP
5.5-7,5.4.1-1.1,0.7961,OVERLAP
5.6-4A,5.2.5-2.1,0.7961,OVERLAP
5.6-5,5.1.2-2,0.7961,OVERLAP
5.6-9,5.2.1-1,0.796,OVERLAP
5.1-2,5.3.1-2.2,0.796,OVERLAP
5.9-3,5.2.2-4,0.796,OVERLAP
5.4-4,5.5.1-2,0.796,OVERLAP
5.3-14,5.1.2-2,0.7959,OVERLAP
5.3-16,5.4.2-4,0.7959,OVERLAP
5.6-3,5.2.5-1,0.7959,OVERLAP
5.6-7,5.2.2-4,0.7958,OVERLAP
5.3-13,5.2.1-4.2,0.7957,OVERLAP
5.8-1,5.2.1-3,0.7957,OVERLAP
5.6-3,5.4.1-2,0.7957,OVERLAP
5.1-2A,5.2.4-2,0.7957,OVERLAP
5.13-1B,5.2.2-1,0.7957,OVERLAP
5.11-4,5.2.1-1,0.7957,OVERLAP
5.12-1,5.2.3-2.2,0.7956,OVERLAP
5.11-2,5.2.5-4.1,0.7956,OVERLAP
5.11-1,5.2.5-4.1,0.7956,OVERLAP
5.4-2,5.1.2-3,0.7956,OVERLAP
5.6-5,5.2.2-1,0.7955,OVERLAP
5.3-11,5.2.1-3.1,0.7955,OVERLAP
5.4-4,5.1.4-5,0.7955,OVERLAP
5.6-1,5.1.4-1,0.7955,OVERLAP
5.3-2,5.2.4-1,0.7954,OVERLAP
5.6-6,5.1.2-3,0.7954,OVERLAP
5.5-2,5.2.3-3,0.7953,OVERLAP
5.6-4A,5.2.3-2.1,0.7953,OVERLAP
5.2-3,5.2.4-3,0.7953,OVERLAP
5.10-1,5.3.1-2.1,0.7953,OVERLAP
5.3-1,5.2.2-3,0.7953,OVERLAP
5.11-2,5.2.4-1.2,0.7953,OVERLAP
5.6-5,5.2.1-2,0.7953,OVERLAP
5.7-1,5.1.1-2.2,0.7952,OVERLAP
5.6-5,5.2.1-3,0.7952,OVERLAP
5.6-2,5.4.1-2,0.7952,OVERLAP
5.9-2,5.2.4-1,0.7951,OVERLAP
5.1-4,5.2.5-1,0.795,OVERLAP
5.5-6,5.1.3-2,0.795,OVERLAP
5.3-6B,5.1.1-1,0.795,OVERLAP
5.1-1,5.2.4-1.2,0.795,OVERLAP
5.10-1,5.3.1-2,0.795,OVERLAP
5.11-3,5.3.1-1,0.7949,OVERLAP
5.6-5,5.2.3-2.2,0.7949,OVERLAP
5.3-1,5.3.1-2,0.7949,OVERLAP
5.3-1,5.2.5-4.1,0.7949,OVERLAP
5.3-9,5.1.3-1.2,0.7949,OVERLAP
5.1-2A,5.5.1-1,0.7948,OVERLAP
5.3-12,5.1.2-1,0.7948,OVERLAP
5.3-9,5.1.2-1.1,0.7948,OVERLAP
5.6-2,5.3.1-2.2,0.7948,OVERLAP
5.8-1,5.2.2-2,0.7948,OVERLAP
5.2-3,5.2.3-3,0.7947,OVERLAP
5.6-8,5.4.2-4,0.7947,OVERLAP
5.12-2,5.2.1-4.2,0.7947,OVERLAP
5.3-9,5.1.4-4,0.7947,OVERLAP
5.1-3,5.1.3-4,0.7946,OVERLAP
5.5-5,5.2.5-2,0.7946,OVERLAP
5.4-2,5.2.2-6,0.7946,OVERLAP
5.3-9,5.1.4-2,0.7946,OVERLAP
5.9-2,5.2.4-3,0.7945,OVERLAP
5.6-4A,5.1.4-2,0.7945,OVERLAP
5.5-6,5.2.3-2.1,0.7944,OVERLAP
5.1-2,5.2.1-3,0.7944,OVERLAP
5.1-2,5.1.4-3,0.7944,OVERLAP
5.1-4,5.1.3-2,0.7944,OVERLAP
5.13-1B,5.5.1-2,0.7944,OVERLAP
5.4-4,5.2.3-2.2,0.7944,OVERLAP
5.3-4B,5.4.1-3,0.7944,OVERLAP
5.10-1,5.2.2-1,0.7943,OVERLAP
5.1-5,5.4.2-4,0.7943,OVERLAP
5.1-5,5.1.3-1,0.7943,OVERLAP
5.6-2,5.3.1-2.1,0.7943,OVERLAP
5.6-7,5.3.1-2.2,0.7943,OVERLAP
5.5-4,5.2.1-4.1,0.7943,OVERLAP
5.9-1,5.1.3-2,0.7943,OVERLAP
5.3-14,5.2.1-3,0.7943,OVERLAP
5.5-5,5.2.4-1.1,0.7942,OVERLAP
5.6-3,5.1.2-3,0.7942,OVERLAP
5.7-2,5.2.4-1.2,0.7942,OVERLAP
5.5-6,5.2.1-1,0.7942,OVERLAP
5.8-1,5.2.5-4,0.7942,OVERLAP
5.3-6B,5.5.1-2,0.7942,OVERLAP
5.1-4,5.4.2-1,0.7942,OVERLAP
5.5-5,5.5.1-2,0.7941,OVERLAP
5.6-2,5.2.3-2.2,0.7941,OVERLAP
5.13-1A,5.2.1-4,0.7941,OVERLAP
5.3-2,5.4.2-4,0.7941,OVERLAP
5.3-4B,5.1.4-1,0.7941,OVERLAP
5.2-1,5.1.2-7,0.794,OVERLAP
5.2-1,5.1.3-1,0.794,OVERLAP
5.3-14,5.2.2-5,0.794,OVERLAP
5.11-1,5.2.5-3,0.7939,OVERLAP
5.1-5,5.2.4-2,0.7939,OVERLAP
5.1-5,5.2.4-2.1,0.7939,OVERLAP
5.13-1A,5.2.2-5,0.7939,OVERLAP
5.4-1,5.1.2-6,0.7939,OVERLAP
5.3-1,5.1.3-1.1,0.7939,OVERLAP
5.3-8,5.2.1-1,0.7939,OVERLAP
5.1-2A,5.3.1-1,0.7938,OVERLAP
5.12-3,5.1.1-2.1,0.7938,OVERLAP
5.5-7,5.1.4-3,0.7938,OVERLAP
5.3-16,5.2.3-4,0.7937,OVERLAP
5.3-10,5.3.1-2.1,0.7937,OVERLAP
5.6-4A,5.2.3-4,0.7937,OVERLAP
5.0-1,5.1.4-4,0.7937,OVERLAP
5.9-2,5.2.2-6,0.7936,OVERLAP
5.6-2,5.1.1-2.1,0.7935,OVERLAP
5.3-11,5.2.3-1,0.7935,OVERLAP
5.1-3,5.1.1-1,0.7935,OVERLAP
5.3-5,5.4.2-3,0.7934,OVERLAP
5.6-8,5.1.3-2,0.7934,OVERLAP
5.5-4,5.2.2-2,0.7934,OVERLAP
5.5-4,5.3.1-1,0.7934,OVERLAP
5.8-3,5.4.1-3,0.7933,OVERLAP
5.5-6,5.3.1-3,0.7933,OVERLAP
5.6-9,5.3.1-2.2,0.7933,OVERLAP
5.3-2,5.1.2-1.1,0.7933,OVERLAP
5.3-8,5.2.1-3,0.7933,OVERLAP
5.5-8,5.2.4-3,0.7932,OVERLAP
5.8-1,5.1.4-4,0.7932,OVERLAP
5.6-1,5.1.4-5,0.7932,OVERLAP
5.3-9,5.1.2-3,0.7932,OVERLAP
5.10-1,5.1.2-1,0.7932,OVERLAP
5.6-6,5.3.1-2,0.7932,OVERLAP
5.3-7,5.2.1-2,0.7931,OVERLAP
5.3-6B,5.1.1-2.2,0.7931,OVERLAP
5.3-13,5.2.2-1,0.7931,OVERLAP
5.3-3,5.5.1-2,0.7931,OVERLAP
5.3-4B,5.3.1-2.2,0.793,OVERLAP
5.3-10,5.2.5-2,0.793,OVERLAP
5.7-1,5.2.1-4.2,0.793,OVERLAP
5.6-1,5.2.4-1,0.7929,OVERLAP
5.11-1,5.1.2-4,0.7929,OVERLAP
5.6-6,5.2.1-4.1,0.7929,OVERLAP
5.1-2A,5.2.5-4.1,0.7929,OVERLAP
5.7-2,5.1.4-4,0.7929,OVERLAP
5.5-2,5.2.5-2,0.7927,OVERLAP
5.12-1,5.4.1-1,0.7927,OVERLAP
5.9-2,5.4.1-1.1,0.7927,OVERLAP
5.3-16,5.1.4-3,0.7926,OVERLAP
5.3-4B,5.1.2-7,0.7926,OVERLAP
5.6-4A,5.4.1-3,0.7925,OVERLAP
5.6-6,5.2.5-3,0.7925,OVERLAP
5.3-15A,5.4.2-4,0.7925,OVERLAP
5.5-7,5.4.2-3,0.7925,OVERLAP
5.3-9,5.1.2-1,0.7925,OVERLAP
5.8-3,5.5.1-2,0.7925,OVERLAP
5.6-4A,5.2.1-4.2,0.7925,OVERLAP
5.9-3,5.4.1-1.1,0.7924,OVERLAP
5.1-4,5.1.3-3,0.7924,OVERLAP
5.1-2A,5.2.4-2.1,0.7924,OVERLAP
5.11-1,5.2.3-1,0.7923,OVERLAP
5.7-1,5.1.2-7,0.7923,OVERLAP
5.11-3,5.3.1-2.1,0.7923,OVERLAP
5.10-1,5.1.3-4,0.7923,OVERLAP
5.3-14,5.2.1-4.2,0.7923,OVERLAP
5.3-16,5.1.3-1.1,0.7922,OVERLAP
5.3-4B,5.1.1-1,0.7922,OVERLAP
5.9-1,5.1.3-3,0.7922,OVERLAP
5.13-1A,5.2.4-1.1,0.7921,OVERLAP
5.6-6,5.1.2-1.1,0.7921,OVERLAP
5.13-1A,5.2.5-3,0.7921,OVERLAP
5.8-2,5.1.2-5.1,0.792,OVERLAP
5.7-1,5.2.5-3,0.7919,OVERLAP
5.3-2,5.1.2-5,0.7919,OVERLAP
5.6-9,5.2.2-5,0.7918,OVERLAP
5.5-5,5.1.2-5,0.7918,OVERLAP
5.5-6,5.4.2-4,0.7918,OVERLAP
5.3-15B,5.2.5-2.1,0.7917,OVERLAP
5.6-4A,5.2.1-1,0.7917,OVERLAP
5.6-7,5.2.1-4,0.7917,OVERLAP
5.6-1,5.2.3-2.1,0.7917,OVERLAP
5.1-1,5.2.4-2.1,0.7916,OVERLAP
5.3-16,5.2.4-2,0.7916,OVERLAP
5.13-1B,5.2.5-2,0.7916,OVERLAP
5.4-4,5.2.1-4.2,0.7916,OVERLAP
5.4-2,5.3.1-2.2,0.7915,OVERLAP
5.3-10,5.1.4-4,0.7915,OVERLAP
5.4-3,5.1.4-4,0.7915,OVERLAP
5.6-1,5.2.4-1.2,0.7915,OVERLAP
5.6-9,5.1.1-2.1,0.7914,OVERLAP
5.3-10,5.2.3-2,0.7914,OVERLAP
5.9-3,5.1.1-1,0.7914,OVERLAP
5.1-4,5.2.3-2.2,0.7914,OVERLAP
5.3-8,5.4.2-1,0.7914,OVERLAP
5.5-5,5.1.2-2,0.7913,OVERLAP
5.3-15B,5.4.1-1,0.7913,OVERLAP
5.12-3,5.1.1-1,0.7913,OVERLAP
5.1-2,5.2.3-2.2,0.7913,OVERLAP
5.9-3,5.3.1-3,0.7912,OVERLAP
5.3-4B,5.2.5-3,0.7912,OVERLAP
5.6-6,5.2.3-1,0.7912,OVERLAP
5.3-10,5.2.4-1.1,0.7912,OVERLAP
5.3-12,5.1.1-1,0.7911,OVERLAP
5.4-2,5.2.2-4,0.7911,OVERLAP
5.7-1,5.2.2-1,0.7911,OVERLAP
5.12-1,5.2.1-2,0.7911,OVERLAP
5.5-7,5.2.4-3,0.7911,OVERLAP
5.1-2A,5.4.1-1.1,0.7911,OVERLAP
5.3-6B,5.1.3-1.3,0.791,OVERLAP
5.3-6B,5.2.2-5,0.791,OVERLAP
5.6-7,5.2.5-4.1,0.791,OVERLAP
5.11-1,5.1.3-1.1,0.791,OVERLAP
5.3-5,5.1.4-4,0.7909,OVERLAP
5.6-2,5.2.4-1.1,0.7909,OVERLAP
5.4-2,5.1.1-2,0.7909,OVERLAP
5.6-1,5.4.2-1,0.7909,OVERLAP
5.6-9,5.1.2-2,0.7909,OVERLAP
5.3-7,5.4.2-4,0.7909,OVERLAP
5.8-2,5.5.1-2,0.7909,OVERLAP
5.8-2,5.1.4-1,0.7909,OVERLAP
5.4-3,5.5.1-2,0.7908,OVERLAP
5.1-2,5.2.4-1,0.7908,OVERLAP
5.1-2A,5.2.1-2,0.7908,OVERLAP
5.5-6,5.1.2-4,0.7908,OVERLAP
5.6-3,5.2.4-1.2,0.7908,OVERLAP
5.6-6,5.1.3-1.2,0.7907,OVERLAP
5.5-6,5.1.3-1.1,0.7907,OVERLAP
5.1-1,5.1.2-4,0.7907,OVERLAP
5.7-1,5.2.4-1.1,0.7907,OVERLAP
5.11-1,5.4.2-3,0.7907,OVERLAP
5.7-2,5.1.2-1,0.7907,OVERLAP
5.9-3,5.4.1-2,0.7906,OVERLAP
5.5-6,5.2.2-4,0.7906,OVERLAP
5.3-6B,5.2.1-1,0.7906,OVERLAP
5.6-1,5.2.1-1,0.7906,OVERLAP
5.3-14,5.1.4-5,0.7906,OVERLAP
5.5-5,5.2.3-1,0.7906,OVERLAP
5.6-1,5.1.2-7,0.7906,OVERLAP
5.13-1B,5.2.5-2.1,0.7905,OVERLAP
5.11-4,5.2.4-3,0.7905,OVERLAP
5.1-5,5.2.5-1,0.7905,OVERLAP
5.3-10,5.1.2-1,0.7905,OVERLAP
5.2-2,5.2.3-3,0.7904,OVERLAP
5.7-2,5.2.4-1,0.7904,OVERLAP
5.4-4,5.2.3-4,0.7904,OVERLAP
5.3-13,5.1.4-5,0.7903,OVERLAP
5.3-5,5.2.1-1,0.7903,OVERLAP
5.3-15B,5.4.2-4,0.7902,OVERLAP
5.3-4B,5.2.1-4.2,0.7902,OVERLAP
5.3-10,5.1.3-1,0.7902,OVERLAP
5.3-5,5.3.1-2,0.7902,OVERLAP
5.8-2,5.3.1-2.2,0.7902,OVERLAP
5.3-16,5.2.4-1.2,0.7902,OVERLAP
5.5-6,5.2.4-2.1,0.7901,OVERLAP
5.3-9,5.4.2-1,0.7901,OVERLAP
5.3-3,5.1.4-5,0.7901,OVERLAP
5.4-3,5.1.2-1.1,0.7901,OVERLAP
5.13-1A,5.2.3-3,0.7901,OVERLAP
5.3-3,5.1.2-2,0.7901,OVERLAP
5.4-1,5.2.2-4,0.79,OVERLAP
5.5-1,5.4.2-1,0.79,OVERLAP
5.3-13,5.1.1-2.1,0.79,OVERLAP
5.8-2,5.2.2-4,0.79,OVERLAP
5.6-6,5.2.1-2,0.79,OVERLAP
5.13-1B,5.2.3-2.2,0.79,OVERLAP
5.8-1,5.4.1-2,0.7899,OVERLAP
5.5-6,5.2.1-4.1,0.7899,OVERLAP
5.8-1,5.2.3-2.2,0.7899,OVERLAP
5.3-2,5.1.3-2,0.7899,OVERLAP
5.7-1,5.1.1-2,0.7898,OVERLAP
5.3-9,5.1.3-1.1,0.7898,OVERLAP
5.13-1A,5.2.1-3,0.7898,OVERLAP
5.6-5,5.1.4-1,0.7898,OVERLAP
5.6-7,5.2.3-3,0.7898,OVERLAP
5.7-2,5.2.1-1,0.7897,OVERLAP
5.3-7,5.2.2-4,0.7897,OVERLAP
5.7-2,5.2.4-1.1,0.7897,OVERLAP
5.6-1,5.2.4-1.1,0.7897,OVERLAP
5.6-1,5.1.4-4,0.7897,OVERLAP
5.3-6B,5.1.1-2.1,0.7897,OVERLAP
5.3-15A,5.2.5-2.1,0.7897,OVERLAP
5.3-6A,5.4.2-1,0.7897,OVERLAP
5.6-5,5.2.4-1.1,0.7896,OVERLAP
5.1-5,5.2.2-6,0.7896,OVERLAP
5.6-9,5.1.1-1,0.7896,OVERLAP
5.3-11,5.2.2-2,0.7896,OVERLAP
5.3-12,5.2.4-1.2,0.7896,OVERLAP
5.3-15A,5.3.1-1,0.7896,OVERLAP
5.6-5,5.3.1-2.2,0.7895,OVERLAP
5.12-2,5.1.1-2.2,0.7895,OVERLAP
5.6-6,5.2.3-2.2,0.7895,OVERLAP
5.3-7,5.3.1-2.2,0.7895,OVERLAP
5.2-1,5.2.5-3,0.7895,OVERLAP
5.13-1B,5.2.3-2.1,0.7894,OVERLAP
5.6-9,5.2.1-3,0.7894,OVERLAP
5.3-12,5.2.5-3,0.7894,OVERLAP
5.6-1,5.4.1-3,0.7893,OVERLAP
5.1-3,5.1.4-4,0.7893,OVERLAP
5.6-5,5.2.2-6,0.7893,OVERLAP
5.6-6,5.3.1-1,0.7892,OVERLAP
5.10-1,5.1.1-2,0.7892,OVERLAP
5.9-2,5.1.2-5,0.7892,OVERLAP
5.5-4,5.3.1-2,0.7892,OVERLAP
5.6-7,5.1.3-1,0.7892,OVERLAP
5.3-12,5.1.1-2,0.7892,OVERLAP
5.11-1,5.3.1-2.1,0.7891,OVERLAP
5.3-15A,5.5.1-1,0.7891,OVERLAP
5.6-8,5.2.2-6,0.7891,OVERLAP
5.3-12,5.1.3-3,0.7891,OVERLAP
5.3-16,5.2.3-2.1,0.7891,OVERLAP
5.6-8,5.3.1-2,0.7891,OVERLAP
5.3-11,5.1.4-1,0.789,OVERLAP
5.6-3,5.4.1-3,0.789,OVERLAP
5.3-5,5.4.2-2,0.789,OVERLAP
5.12-1,5.2.2-6,0.789,OVERLAP
5.3-1,5.3.1-2.1,0.789,OVERLAP
5.6-7,5.2.4-1,0.789,OVERLAP
5.3-3,5.2.4-1,0.789,OVERLAP
5.3-1,5.1.3-2,0.789,OVERLAP
5.5-1,5.2.3-4,0.789,OVERLAP
5.6-1,5.1.1-2,0.789,OVERLAP
